query,intent
Create the XLSX statement copy for yesterday for my NRE account.,DOWNLOAD_STATEMENT
Help me download the TXT format version of my consolidated statement for last quarter.,DOWNLOAD_STATEMENT
Mail me a CAMT.053 copy of my transaction statement for the period 01-04-2024 to 30-04-2024.,DOWNLOAD_STATEMENT
Where can I download my mini statement?,DOWNLOAD_STATEMENT
Is it possible to get my e-statement as CAMT053 for last month?,DOWNLOAD_STATEMENT
I need my mini statement in MT904 between 01/01/2025 and 31/03/2025 for visa application.,DOWNLOAD_STATEMENT
I'd like an export of my statement of account annually.,DOWNLOAD_STATEMENT
Help me download the XML version of my mini statement for the month of April.,DOWNLOAD_STATEMENT
Please generate my statement copy for the current year and send it to my registered email.,DOWNLOAD_STATEMENT
Statement download request for the past 3 months for account no. XXXX1234.,DOWNLOAD_STATEMENT
Please export my ISO 20022 CAMT format mini statement for account ending 4532 for Q2.,DOWNLOAD_STATEMENT
Please download my digital statement for the current year.,DOWNLOAD_STATEMENT
Help me download the MT904 version of my consolidated statement for Q4.,DOWNLOAD_STATEMENT
How do I download my e-statement for the date range 1 June to 30 June?,DOWNLOAD_STATEMENT
Pull a CSV copy of my bank statement year to date.,DOWNLOAD_STATEMENT
Please export my digital statement for my business account for the past week in camt.054 in Excel format.,DOWNLOAD_STATEMENT
Could you generate my digital statement for my checking account for March 2025 in MT940 right away.,DOWNLOAD_STATEMENT
How do I download my transaction history document for Q2?,DOWNLOAD_STATEMENT
Is it possible to get my SOA as TXT format for the date range 1 June to 30 June?,DOWNLOAD_STATEMENT
I need my transaction history document in MT940 from March to June 2025 in CSV format.,DOWNLOAD_STATEMENT
Create my consolidated statement for the month of April in spreadsheet format for my records.,DOWNLOAD_STATEMENT
I'd like a copy of my transaction history document for last year.,DOWNLOAD_STATEMENT
Get statement download for today XLSX.,DOWNLOAD_STATEMENT
Please share the CSV statement copy between 01/01/2025 and 31/03/2025 for my current account.,DOWNLOAD_STATEMENT
How can I get my digital statement CAMT053 from Jan 1 2025 to Mar 31 2025?,DOWNLOAD_STATEMENT
Help me download the text file version of my consolidated statement from 1st January to 31st March.,DOWNLOAD_STATEMENT
Statement download request for Q3 for my joint account.,DOWNLOAD_STATEMENT
Get statement download for Q2 MT940.,DOWNLOAD_STATEMENT
Show me how to export my consolidated statement in CAMT053 format.,DOWNLOAD_STATEMENT
Where can I download my transaction history document for my savings account?,DOWNLOAD_STATEMENT
Statement download request for last year for my checking account.,DOWNLOAD_STATEMENT
How do I download my digital statement for this month?,DOWNLOAD_STATEMENT
Could you generate the camt.054 transaction statement for the current year.,DOWNLOAD_STATEMENT
I'd like a copy of my statement for my joint account.,DOWNLOAD_STATEMENT
How do I download my statement copy for the financial year?,DOWNLOAD_STATEMENT
Kindly share my mini statement for December 2024.,DOWNLOAD_STATEMENT
Requesting SWIFT MT940 format account statement for the date range 1 June to 30 June.,DOWNLOAD_STATEMENT
I'd like an export of my transaction statement for Q2.,DOWNLOAD_STATEMENT
Show me how to export my mini statement in PDF format.,DOWNLOAD_STATEMENT
I need to save my consolidated statement for yesterday to my computer.,DOWNLOAD_STATEMENT
Share my bank statement for this month in ISO 20022 CAMT format.,DOWNLOAD_STATEMENT
Is it possible to get my transaction statement as XLSX for the previous financial year?,DOWNLOAD_STATEMENT
How can I get my transaction statement text file for the period 01-04-2024 to 30-04-2024?,DOWNLOAD_STATEMENT
Save my CAMT053 digital statement for my current account for last year.,DOWNLOAD_STATEMENT
Generate my spreadsheet format e-statement for account number 1234567890 from 1st January to 31st March.,DOWNLOAD_STATEMENT
Generate a SWIFT MT940 format copy of my bank statement for Q4.,DOWNLOAD_STATEMENT
I want to print my account summary statement annually.,DOWNLOAD_STATEMENT
I'd like an export of my mini statement for FY2023 today itself.,DOWNLOAD_STATEMENT
Get statement download for the last 2 years Excel.,DOWNLOAD_STATEMENT
I need to save my transaction statement for Q4 to my computer.,DOWNLOAD_STATEMENT
Kindly generate my transaction history document for the period 01-04-2024 to 30-04-2024 for my corporate account so I can print it.,DOWNLOAD_STATEMENT
Please send a PDF copy of my e-statement for the past 3 months.,DOWNLOAD_STATEMENT
How do I download my consolidated statement from Jan 1 2025 to Mar 31 2025?,DOWNLOAD_STATEMENT
Help me download the SWIFT MT940 format version of my mini statement for this month.,DOWNLOAD_STATEMENT
Fetch my CAMT053 mini statement for my primary account quarterly.,DOWNLOAD_STATEMENT
Is it possible to get my statement as MT940 custom date range?,DOWNLOAD_STATEMENT
Email me a XML copy of my account summary statement for last quarter.,DOWNLOAD_STATEMENT
I need to save my statement document for the financial year to my computer.,DOWNLOAD_STATEMENT
Requesting XLSX account statement for last month for my corporate account.,DOWNLOAD_STATEMENT
Is it possible to get my bank statement as camt.054 for Q2?,DOWNLOAD_STATEMENT
How can I get my statement SWIFT MT940 format for Q4?,DOWNLOAD_STATEMENT
Show me how to export my e-statement in Excel format.,DOWNLOAD_STATEMENT
Need my SOA for my checking account in text file for the past 30 days.,DOWNLOAD_STATEMENT
Requesting CAMT.053 account statement for the previous financial year.,DOWNLOAD_STATEMENT
Please generate my transaction history document for my NRE account for the past 6 months as a PDF.,DOWNLOAD_STATEMENT
Share my e-statement monthly for my records.,DOWNLOAD_STATEMENT
Requesting camt.054 account statement for this quarter.,DOWNLOAD_STATEMENT
I'd like an export of my statement copy for the period 01-04-2024 to 30-04-2024 urgently.,DOWNLOAD_STATEMENT
Requesting CAMT053 account statement for a specific date range for my primary account.,DOWNLOAD_STATEMENT
Where can I download my transaction statement for my business account?,DOWNLOAD_STATEMENT
I need my e-statement in CSV for December 2024 and email it to me.,DOWNLOAD_STATEMENT
I need my transaction history document in CAMT.053 for the past 6 months.,DOWNLOAD_STATEMENT
How can I get my account summary statement SWIFT MT940 format for Q4?,DOWNLOAD_STATEMENT
I want my statement document for the past 90 days for account 998877 for visa application.,DOWNLOAD_STATEMENT
Create my transaction history document for my business account.,DOWNLOAD_STATEMENT
I need my statement copy in camt.054 for a specific date range right away.,DOWNLOAD_STATEMENT
Export account statement for the last 90 days please.,DOWNLOAD_STATEMENT
Help me download the text file version of my consolidated statement custom date range.,DOWNLOAD_STATEMENT
Pull my consolidated statement for last month.,DOWNLOAD_STATEMENT
Please generate my transaction history document for my salary account for December 2024 as a PDF.,DOWNLOAD_STATEMENT
I need my digital statement in MT940 for the past 90 days in Excel format.,DOWNLOAD_STATEMENT
I'd like an export of my detailed statement from last Monday to today for loan application.,DOWNLOAD_STATEMENT
I need my MT904 statement for reconciliation.,DOWNLOAD_STATEMENT
Need my digital statement for account no. XXXX1234 in ISO 20022 CAMT format for Q1.,DOWNLOAD_STATEMENT
Please provide my account statement from Jan 1 2025 to Mar 31 2025 for my primary account today itself.,DOWNLOAD_STATEMENT
Is it possible to get my account statement as XLSX from March to June 2025?,DOWNLOAD_STATEMENT
Get statement download for this quarter CAMT053.,DOWNLOAD_STATEMENT
Generate a MT904 copy of my account statement year to date.,DOWNLOAD_STATEMENT
Can I get a downloadable copy of my e-statement for the past week?,DOWNLOAD_STATEMENT
Help me download the CAMT.053 version of my account summary statement for a specific date range.,DOWNLOAD_STATEMENT
Requesting SWIFT MT940 format account statement from 1st January to 31st March for my NRE account.,DOWNLOAD_STATEMENT
Show me how to export my consolidated statement in SWIFT MT940 format format.,DOWNLOAD_STATEMENT
Need my statement document for my corporate account in ISO 20022 CAMT format for the current year.,DOWNLOAD_STATEMENT
Give me a CAMT.053 copy of my account summary statement for the past 90 days.,DOWNLOAD_STATEMENT
I'd like a copy of my Excel transaction statement for my checking account for the last 12 months.,DOWNLOAD_STATEMENT
Produce my transaction statement from March to June 2025 for my checking account right away.,DOWNLOAD_STATEMENT
Help me download the ISO 20022 CAMT format version of my detailed statement for the date range 1 June to 30 June.,DOWNLOAD_STATEMENT
I'd like an export of my transaction history document for the month of April in CSV format.,DOWNLOAD_STATEMENT
Download my camt.054 mini statement for the current year.,DOWNLOAD_STATEMENT
I want my digital statement for Q1.,DOWNLOAD_STATEMENT
Could you print out my statement for the past six months?,DOWNLOAD_STATEMENT
Please export my statement for the past 3 months for my checking account for visa application.,DOWNLOAD_STATEMENT
Where can I download my statement for account no. XXXX1234?,DOWNLOAD_STATEMENT
Export a ISO 20022 CAMT format copy of my e-statement for December 2024.,DOWNLOAD_STATEMENT
Statement download request from 1st January to 31st March for account number 1234567890.,DOWNLOAD_STATEMENT
Please generate my statement of account for my primary account for last month in CSV format.,DOWNLOAD_STATEMENT
Can I get a downloadable copy of my statement for the last 12 months?,DOWNLOAD_STATEMENT
I need my transaction statement in PDF from Jan 1 2025 to Mar 31 2025 and send it to my registered email.,DOWNLOAD_STATEMENT
Please generate my transaction history document for my savings account for today for audit purposes.,DOWNLOAD_STATEMENT
Kindly generate a SWIFT MT940 format copy of my transaction statement for the last 2 years.,DOWNLOAD_STATEMENT
I want to print my account statement from last Monday to today.,DOWNLOAD_STATEMENT
Generate CAMT053 statement for the past 3 months.,DOWNLOAD_STATEMENT
Show me how to export my SOA in MT940 format.,DOWNLOAD_STATEMENT
Share my transaction statement for the past 90 days.,DOWNLOAD_STATEMENT
I need to save my statement of account for a specific date range to my computer.,DOWNLOAD_STATEMENT
Generate MT904 statement for FY2023 for my joint account.,DOWNLOAD_STATEMENT
Can you download my transaction statement for my business account.,DOWNLOAD_STATEMENT
Pull my statement copy quarterly.,DOWNLOAD_STATEMENT
I want to print my detailed statement for the past 90 days.,DOWNLOAD_STATEMENT
Get me the text file statement copy for Q2 for account number 1234567890.,DOWNLOAD_STATEMENT
Could you get me my transaction statement.,DOWNLOAD_STATEMENT
Create my statement copy for the past week.,DOWNLOAD_STATEMENT
Please share the printable PDF consolidated statement for last week for account 998877.,DOWNLOAD_STATEMENT
Could you generate the PDF account summary statement custom date range for my NRE account.,DOWNLOAD_STATEMENT
Is it possible to get my account summary statement as XML for FY 2024-25?,DOWNLOAD_STATEMENT
How do I download my transaction statement custom date range?,DOWNLOAD_STATEMENT
Statement download request monthly for my primary account.,DOWNLOAD_STATEMENT
Kindly generate my statement for the date range 1 June to 30 June.,DOWNLOAD_STATEMENT
Where can I download my consolidated statement?,DOWNLOAD_STATEMENT
Please download my mini statement for December 2024 for my checking account for loan application.,DOWNLOAD_STATEMENT
Please generate my mini statement for account ending 4532 for yesterday.,DOWNLOAD_STATEMENT
"I'd like the annual statement of my savings account, please.",DOWNLOAD_STATEMENT
How can I get my mini statement MT940 for the past 90 days?,DOWNLOAD_STATEMENT
Statement download request between 01/01/2025 and 31/03/2025 for account ending 4532.,DOWNLOAD_STATEMENT
Is it possible to get my detailed statement as CAMT053 for the period 01-04-2024 to 30-04-2024?,DOWNLOAD_STATEMENT
I need my detailed statement in PDF for the period 01-04-2024 to 30-04-2024 for loan application.,DOWNLOAD_STATEMENT
Help me download the Excel version of my transaction history document for the previous financial year.,DOWNLOAD_STATEMENT
Need my statement of account in PDF for last quarter.,DOWNLOAD_STATEMENT
I need my transaction statement in SWIFT MT940 format for last week for my records.,DOWNLOAD_STATEMENT
I need to save my account statement for yesterday to my computer.,DOWNLOAD_STATEMENT
Can I get a downloadable copy of my statement copy for the previous financial year?,DOWNLOAD_STATEMENT
Print my account summary statement for the past 30 days in text file so I can print it.,DOWNLOAD_STATEMENT
Is it possible to get my account summary statement as TXT format from March to June 2025?,DOWNLOAD_STATEMENT
Is it possible to get my statement as CAMT053 for the last 2 years?,DOWNLOAD_STATEMENT
Need my transaction history document for my NRE account in CAMT053 for today.,DOWNLOAD_STATEMENT
Mail me my statement copy for account 998877 for today in ISO 20022 CAMT format for visa application.,DOWNLOAD_STATEMENT
Export my CAMT053 statement copy for account number 1234567890 for the past 3 months.,DOWNLOAD_STATEMENT
How can I get my statement text file for Q1?,DOWNLOAD_STATEMENT
Requesting spreadsheet format account statement for this quarter for account number 1234567890.,DOWNLOAD_STATEMENT
I need to save my statement copy quarterly to my computer.,DOWNLOAD_STATEMENT
Save my bank statement for my savings account.,DOWNLOAD_STATEMENT
Requesting CAMT053 account statement for this month for my business account.,DOWNLOAD_STATEMENT
Requesting printable PDF account statement for the date range 1 June to 30 June.,DOWNLOAD_STATEMENT
Could you get me a camt.054 copy of my digital statement for the financial year.,DOWNLOAD_STATEMENT
Need my statement for my business account in SWIFT MT940 format for Q4.,DOWNLOAD_STATEMENT
How do I download my e-statement for the current year?,DOWNLOAD_STATEMENT
Help me download the camt.054 version of my account statement for last month.,DOWNLOAD_STATEMENT
I want to print my detailed statement from March to June 2025.,DOWNLOAD_STATEMENT
I need my account statement in CAMT053 for Q2 right away.,DOWNLOAD_STATEMENT
Print a MT904 copy of my transaction history document for the current year.,DOWNLOAD_STATEMENT
Is it possible to get my bank statement as CAMT053 custom date range?,DOWNLOAD_STATEMENT
Help me download the camt.054 version of my transaction history document for last week.,DOWNLOAD_STATEMENT
Show me how to export my digital statement in XML format.,DOWNLOAD_STATEMENT
Get me my TXT format mini statement for my corporate account for Q4.,DOWNLOAD_STATEMENT
Generate camt.054 statement monthly.,DOWNLOAD_STATEMENT
Please generate my statement of account for December 2024 right away.,DOWNLOAD_STATEMENT
Help me download the printable PDF version of my mini statement for the past week.,DOWNLOAD_STATEMENT
Give me my SOA for account ending 4532 for last year in ISO 20022 CAMT format right away.,DOWNLOAD_STATEMENT
Pull a XLSX copy of my account statement for today.,DOWNLOAD_STATEMENT
Can I get a downloadable copy of my e-statement for the past 90 days?,DOWNLOAD_STATEMENT
Mail me my e-statement for the last quarter for my joint account in PDF format.,DOWNLOAD_STATEMENT
Help me download the TXT format version of my detailed statement from March to June 2025.,DOWNLOAD_STATEMENT
Get statement download for the last 12 months camt.054.,DOWNLOAD_STATEMENT
Please export the text file detailed statement between 01/01/2025 and 31/03/2025.,DOWNLOAD_STATEMENT
How do I download my account statement monthly?,DOWNLOAD_STATEMENT
I need my mini statement in CSV for this quarter for loan application.,DOWNLOAD_STATEMENT
I need my transaction history document for last quarter.,DOWNLOAD_STATEMENT
Is it possible to get my SOA as XLSX from last Monday to today?,DOWNLOAD_STATEMENT
Get statement download annually PDF.,DOWNLOAD_STATEMENT
Can you generate my transaction statement for my checking account from March to June 2025 in PDF for audit purposes.,DOWNLOAD_STATEMENT
Can you generate my bank statement for account ending 4532 for Q4 in CSV in PDF format.,DOWNLOAD_STATEMENT
Get me my statement copy custom date range.,DOWNLOAD_STATEMENT
Where can I download my digital statement for my corporate account?,DOWNLOAD_STATEMENT
Please generate my e-statement from 1st January to 31st March.,DOWNLOAD_STATEMENT
Can I get a downloadable copy of my statement document monthly?,DOWNLOAD_STATEMENT
Export a spreadsheet format copy of my digital statement for the financial year.,DOWNLOAD_STATEMENT
Requesting printable PDF account statement for the last 12 months for account 998877.,DOWNLOAD_STATEMENT
How can I get my bank statement PDF from last Monday to today?,DOWNLOAD_STATEMENT
Fetch my MT904 account statement for my primary account for December 2024.,DOWNLOAD_STATEMENT
Statement download request for the last 12 months for account no. XXXX1234.,DOWNLOAD_STATEMENT
I want to print my account statement for last week.,DOWNLOAD_STATEMENT
Kindly share my account statement between 01/01/2025 and 31/03/2025 and email it to me.,DOWNLOAD_STATEMENT
Please send my statement of account for my savings account year to date in Excel in Excel format.,DOWNLOAD_STATEMENT
Download my statement of account.,DOWNLOAD_STATEMENT
I need to save my transaction statement for the last 12 months to my computer.,DOWNLOAD_STATEMENT
Statement download request between 01/01/2025 and 31/03/2025 for account number 1234567890.,DOWNLOAD_STATEMENT
Save my CAMT053 transaction history document for my corporate account for FY2023.,DOWNLOAD_STATEMENT
I'd like an export of my statement copy for the last quarter and send it to my registered email.,DOWNLOAD_STATEMENT
Provide my account summary statement.,DOWNLOAD_STATEMENT
Generate camt.054 statement for the financial year for my checking account.,DOWNLOAD_STATEMENT
Give me the MT940 statement copy for the past 3 months.,DOWNLOAD_STATEMENT
Generate Excel statement year to date for account ending 4532.,DOWNLOAD_STATEMENT
Kindly generate my statement document for the last 12 months for my savings account.,DOWNLOAD_STATEMENT
Provide my statement for my business account from Jan 1 2025 to Mar 31 2025 in XLSX in Excel format.,DOWNLOAD_STATEMENT
How do I download my statement for the month of April?,DOWNLOAD_STATEMENT
Please generate a printable PDF copy of my bank statement for yesterday.,DOWNLOAD_STATEMENT
Can you download my account statement annually as a PDF.,DOWNLOAD_STATEMENT
I want to print my statement for last week.,DOWNLOAD_STATEMENT
I want to print my transaction history document for a specific date range.,DOWNLOAD_STATEMENT
I need to save my mini statement for this quarter to my computer.,DOWNLOAD_STATEMENT
Please generate my account summary statement for the financial year for tax filing purposes.,DOWNLOAD_STATEMENT
Please generate my detailed statement for account 998877 for Q3.,DOWNLOAD_STATEMENT
Get me my XML mini statement for my primary account monthly.,DOWNLOAD_STATEMENT
Where can I download my consolidated statement for account 998877?,DOWNLOAD_STATEMENT
Can you generate my CAMT053 detailed statement for this quarter.,DOWNLOAD_STATEMENT
Is it possible to get my mini statement as CAMT.053 for the past 30 days?,DOWNLOAD_STATEMENT
Can I get a downloadable copy of my detailed statement for the date range 1 June to 30 June?,DOWNLOAD_STATEMENT
Can you generate my statement of account for FY 2023-24?,DOWNLOAD_STATEMENT
Get me the CAMT053 statement for the past 3 months for account no. XXXX1234.,DOWNLOAD_STATEMENT
Get statement download for today CAMT.053.,DOWNLOAD_STATEMENT
Can you generate my statement document for my checking account.,DOWNLOAD_STATEMENT
Print my e-statement for the previous financial year for loan application.,DOWNLOAD_STATEMENT
I need my digital statement in CAMT.053 for the last 2 years for tax filing purposes.,DOWNLOAD_STATEMENT
I need my SOA in TXT format from 1st January to 31st March and email it to me.,DOWNLOAD_STATEMENT
Mail me a PDF copy of my account statement for FY 2024-25.,DOWNLOAD_STATEMENT
I need to save my digital statement custom date range to my computer.,DOWNLOAD_STATEMENT
Need my mini statement for account no. XXXX1234 in CSV monthly.,DOWNLOAD_STATEMENT
Can you download the XML bank statement for last month for my savings account.,DOWNLOAD_STATEMENT
I'd like a copy of my mini statement for the last 2 years for my current account so I can print it.,DOWNLOAD_STATEMENT
I need my e-statement in TXT format for FY 2024-25 as a PDF.,DOWNLOAD_STATEMENT
I need to save my transaction history document annually to my computer.,DOWNLOAD_STATEMENT
Requesting PDF account statement for the previous financial year for account ending 4532.,DOWNLOAD_STATEMENT
I need an official statement document I can submit to my auditor.,DOWNLOAD_STATEMENT
Fetch my camt.054 digital statement for my NRE account for last quarter.,DOWNLOAD_STATEMENT
Please generate my SOA for my savings account for FY2023 today itself.,DOWNLOAD_STATEMENT
I want to print my bank statement for the past 90 days.,DOWNLOAD_STATEMENT
Could you get me the PDF statement document for March 2025 for account number 1234567890.,DOWNLOAD_STATEMENT
Where can I download my account summary statement for my salary account?,DOWNLOAD_STATEMENT
Export my bank statement for my joint account.,DOWNLOAD_STATEMENT
Show me how to export my transaction statement in MT940 format.,DOWNLOAD_STATEMENT
Where can I download my account statement?,DOWNLOAD_STATEMENT
Share my consolidated statement for my business account from March to June 2025 in TXT format for loan application.,DOWNLOAD_STATEMENT
Need my SOA in spreadsheet format year to date.,DOWNLOAD_STATEMENT
Get statement download for December 2024 PDF.,DOWNLOAD_STATEMENT
I need to save my detailed statement for March 2025 to my computer.,DOWNLOAD_STATEMENT
I want to print my mini statement for a specific date range.,DOWNLOAD_STATEMENT
Please send my detailed statement for the month of April.,DOWNLOAD_STATEMENT
Requesting PDF account statement custom date range for account no. XXXX1234.,DOWNLOAD_STATEMENT
Please export my account statement for March 2025 for my business account for my records.,DOWNLOAD_STATEMENT
How do I download my transaction statement for Q2?,DOWNLOAD_STATEMENT
I need my statement of account in SWIFT MT940 format from March to June 2025.,DOWNLOAD_STATEMENT
I'd like an export of my detailed statement for yesterday and email it to me.,DOWNLOAD_STATEMENT
I'd like a copy of my statement for Q3 for my NRE account urgently.,DOWNLOAD_STATEMENT
I'd like an export of my detailed statement for Q3 as a PDF.,DOWNLOAD_STATEMENT
Show me how to export my detailed statement in MT940 format.,DOWNLOAD_STATEMENT
Can you download my CAMT053 statement for the last 2 years.,DOWNLOAD_STATEMENT
Get me the ISO20022 statement for my corporate account.,DOWNLOAD_STATEMENT
Help me download the SWIFT MT940 format version of my consolidated statement for Q1.,DOWNLOAD_STATEMENT
Could you generate my statement of account for my current account for yesterday in Excel in CSV format.,DOWNLOAD_STATEMENT
Where can I download my account summary statement?,DOWNLOAD_STATEMENT
Show me how to export my statement copy in TXT format format.,DOWNLOAD_STATEMENT
Generate MT940 statement for Q3 for account no. XXXX1234.,DOWNLOAD_STATEMENT
Please generate my SOA for my NRE account monthly as a PDF.,DOWNLOAD_STATEMENT
I'd like an export of my detailed statement annually.,DOWNLOAD_STATEMENT
How can I get my statement document SWIFT MT940 format for the financial year?,DOWNLOAD_STATEMENT
I'd like an export of my transaction statement for yesterday in Excel format.,DOWNLOAD_STATEMENT
I'd like an export of my consolidated statement for this month in Excel format.,DOWNLOAD_STATEMENT
Requesting ISO 20022 CAMT format account statement annually.,DOWNLOAD_STATEMENT
Could you get me my account statement for March 2025 for my savings account right away.,DOWNLOAD_STATEMENT
Can I get a downloadable copy of my SOA for FY 2024-25?,DOWNLOAD_STATEMENT
I need a copy of my printable PDF transaction history document for a specific date range.,DOWNLOAD_STATEMENT
Help me download the spreadsheet format version of my SOA for the last 2 years.,DOWNLOAD_STATEMENT
Statement download request for the last 12 months.,DOWNLOAD_STATEMENT
Statement download request for Q2.,DOWNLOAD_STATEMENT
I'd like an export of my digital statement for last year for visa application.,DOWNLOAD_STATEMENT
Get statement download for the previous financial year spreadsheet format.,DOWNLOAD_STATEMENT
